district_Name,property_size,property_price
فيلا للبيع في شارع الأمير منصور بن عبدالعزيز ، حي المربع ، الرياض ، الرياض,200 م²,"1,900,000 ريال"
,,
فيلا للبيع في شارع يوسف بن عمرو الطائفي ، حي البيان ، الرياض ، رماح,450 م²,"1,750,000 ريال"
,,
فيلا للبيع في حي ، طريق السيل الكبير ، حي المهدية ، الرياض ، الرياض,200 م²,"1,350,000 ريال"
,,
فيلا للبيع في حي بدر ، الرياض ، الرياض,315 م²,"960,000 ريال"
,,
فيلا للبيع في حي الدار البيضاء ، الرياض ، الرياض,320 م²,"940,000 ريال"
,,
فيلا للبيع في حي ، طريق الدمام ، حي المونسية ، الرياض ، الرياض,454 م²,"2,500,000 ريال"
,,
فيلا للبيع في شارع بلال بن سعد ، حي النرجس ، الرياض ، الرياض,312 م²,"2,500,000 ريال"
,,
فيلا للبيع في شارع الفتح بن خاقان ، حي العليا ، الرياض ، الرياض,400 م²,"1,600,000 ريال"
,,
فيلا للبيع في شارع السعف ، حي النهضة ، الرياض ، الرياض,375 م²,"1,950,000 ريال"
,,
فيلا للبيع في شارع واصل ، حي قرطبة ، الرياض ، الرياض,420 م²,"3,200,000 ريال"
,,
فيلا للبيع في شارع ابي المكارم بن مفرج ، حي عكاظ ، الرياض ، الرياض,300 م²,"1,000,000 ريال"
,,
فيلا للبيع في شارع سليمان الدري المالكي ، حي طويق ، الرياض ، الرياض,300 م²,"1,280,000 ريال"
,,
"فيلا للبيع في طريق بدون اسم, الرمال, الرياض",300 م²,"1,350,000 ريال"
,,
فيلا للبيع في شارع القاسمي ، حي الرفيعة ، الرياض ، الرياض,1800 م²,"15,000,000 ريال"
,,
فيلا للبيع في شارع ام ريم ، حي العريجاء الغربية ، الرياض ، الرياض,200 م²,"1,000,000 ريال"
,,
فيلا للبيع في حي ، شارع بيضاء نثيل ، حي العريجاء الغربية ، الرياض ، الرياض,800 م²,"1,700,000 ريال"
,,
فيلا للبيع في طريق الثمامة ، حي الرمال ، الرياض ، الرياض,250 م²,"1,100,000 ريال"
,,
فيلا للبيع في شارع رقم 146 ، حي الجنادرية ، الرياض ، الرياض,325 م²,"1,370,000 ريال"
,,
فيلا للبيع في شارع الكسائي ، حي الزهرة ، الرياض ، الرياض,500 م²,"2,000,000 ريال"
,,
فيلا للبيع في حي طويق ، الرياض ، الرياض,350 م²,"1,270,000 ريال"
,,
فيلا للبيع في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,300 م²,"1,150,000 ريال"
,,
فيلا للبيع في شارع محمد الانباري ، حي اشبيلية ، الرياض ، الرياض,1500 م²,"6,500,000 ريال"
,,
فيلا للبيع في شارع عسير ، حي ظهرة لبن ، الرياض ، الرياض,200 م²,"1,150,000 ريال"
,,
فيلا للبيع في حي ، شارع مهره ، حي ظهرة لبن ، الرياض ، الرياض,300 م²,"1,380,000 ريال"
,,
فيلا للبيع في حي الرمال ، الرياض ، الرياض,350 م²,"1,680,000 ريال"
,,
فيلا للبيع في حي الرمال ، الرياض ، الرياض,300 م²,"1,390,000 ريال"
,,
فيلا للبيع في شارع جبل عسيب ، حي طويق ، الرياض ، الرياض,200 م²,"950,000 ريال"
,,
فيلا للبيع في المملكة العربية السعودية,200 م²,"1,300,000 ريال"
,,
فيلا للبيع في شارع الامير بندر بن عبدالعزيز ، حي الخليج ، الرياض ، الرياض,391 م²,"1,400,000 ريال"
,,
فيلا للبيع في شارع ابي المكارم بن مفرج ، حي عكاظ ، الرياض ، الرياض,300 م²,"1,190,000 ريال"
,,
فيلا للبيع في شارع جبل المعلق ، حي بدر ، الرياض ، الرياض,300 م²,"900,000 ريال"
,,
فيلا للبيع في طريق النفود ، حي عكاظ ، الرياض ، الرياض,300 م²,"1,160,000 ريال"
,,
فيلا للبيع في شارع الحليفة ، حي طويق ، الرياض ، الرياض,200 م²,"950,000 ريال"
,,
فيلا للبيع في شارع احمد بن علي المحلي ، حي الرمال ، الرياض ، الرياض,262 م²,"1,250,000 ريال"
,,
فيلا للبيع في شارع القاسمي ، حي الرفيعة ، الرياض ، الرياض,1800 م²,"15,000,000 ريال"
,,
فيلا للبيع في شارع رقم 94 ، حي ظهرة لبن ، الرياض ، الرياض,200 م²,"1,300,000 ريال"
,,
فيلا للبيع في الرياض ، حي طويق ، الرياض,375 م²,"1,350,000 ريال"
,,
فيلا للبيع في شارع داوود العطار ، حي طويق ، الرياض ، الرياض,250 م²,"1,150,000 ريال"
,,
فيلا للبيع في شارع ايوب ، حي اليرموك ، الرياض ، الرياض,300 م²,"2,300,000 ريال"
,,
فيلا للبيع في شارع محمد عقيله ، حي طويق ، الرياض ، الرياض,300 م²,"1,170,000 ريال"
,,
فيلا للبيع في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,400 م²,"1,000,000 ريال"
,,
فيلا للبيع في شارع الغزالة ، حي طيبة ، الرياض ، الرياض,280 م²,"860,000 ريال"
,,
فيلا للبيع في شارع القواعد ، حي الحزم ، الرياض ، الرياض,200 م²,"870,000 ريال"
,,
فيلا للبيع في حي ، شارع وادي مارب ، حي الدار البيضاء ، الرياض ، الرياض,325 م²,"600,000 ريال"
,,
فيلا للبيع في ممشى حي الرمال ، حي الرمال ، الرياض ، الرياض,313 م²,"1,930,000 ريال"
,,
فيلا للبيع في شارع جبل احد ، حي النرجس ، الرياض ، الرياض,342 م²,"2,600,000 ريال"
,,
فيلا للبيع في حي ، شارع عبدالقادر الجزائري ، حي الدار البيضاء ، الرياض ، الرياض,250 م²,"870,000 ريال"
,,
فيلا للبيع في شارع الربيع المرادي ، حي القدس ، الرياض ، الرياض,375 م²,"2,150,000 ريال"
,,
فيلا للبيع في شارع ظفار ، حي ظهرة لبن ، الرياض ، الرياض,400 م²,"1,950,000 ريال"
,,
فيلا للبيع في حي الرمال ، الرياض ، الرياض,300 م²,"1,400,000 ريال"
,,
فيلا للبيع في شارع احمد بن الحجاج ، حي العارض ، الرياض ، الرياض,348 م²,"3,000,000 ريال"
,,
فيلا للبيع في حي المهدية ، الرياض ، الرياض,300 م²,"1,950,000 ريال"
,,
فيلا للبيع في شارع الكاسب ، حي الحزم ، الرياض ، الرياض,200 م²,"850,000 ريال"
,,
فيلا للبيع في شارع احمد بن حاتم الجرمي ، حي طويق ، الرياض ، الرياض,360 م²,"1,500,000 ريال"
,,
فيلا للبيع في شارع سماك بن اوس ، حي الحزم ، الرياض ، الرياض,300 م²,"1,130,000 ريال"
,,
فيلا للبيع في حي بدر ، الرياض ، الرياض,315 م²,"970,000 ريال"
,,
فيلا للبيع في شارع محمد نور المارديني ، حي طويق ، الرياض ، الرياض,300 م²,"1,220,000 ريال"
,,
"فيلا للبيع في طريق بدون اسم, الرمال, الرياض",300 م²,"1,350,000 ريال"
,,
فيلا للبيع في حي المونسية ، الرياض ، الرياض,240 م²,"1,700,000 ريال"
,,
فيلا للبيع في شارع الدهناء ، حي طويق ، الرياض ، الرياض,400 م²,"1,100,000 ريال"
,,
فيلا للبيع في طريق الجنادرية ، حي الرمال ، الرياض ، الرياض,331 م²,"1,400,000 ريال"
,,
فيلا للبيع في شارع رقم 250 ، حي المونسية ، الرياض ، الرياض,240 م²,"1,750,000 ريال"
,,
فيلا للبيع في حي ، طريق السيل الكبير ، حي المهدية ، الرياض ، الرياض,200 م²,"1,000,000 ريال"
,,
فيلا للبيع في شارع احمد بن الحسين المروزي ، حي طويق ، الرياض ، الرياض,230 م²,"1,350,000 ريال"
,,
فيلا للبيع في شارع محمد السواني ، حي ظهرة البديعة ، الرياض ، الرياض,750 م²,"1,200,000 ريال"
,,
فيلا للبيع في حي ، شارع أحمد بن علي الشوائطي ، حي المهدية ، الرياض ، الرياض,270 م²,"1,500,000 ريال"
,,
فيلا للبيع في شارع مدركة ، حي ظهرة لبن ، الرياض ، الرياض,200 م²,"1,180,000 ريال"
,,
فيلا للبيع في شارع عكرمه بن سليمان ، حي عكاظ ، الرياض ، الرياض,319 م²,"1,200,000 ريال"
,,
فيلا للبيع في حي الرمال ، الرياض ، الرياض,360 م²,"1,450,000 ريال"
,,
فيلا للبيع في حي ، طريق السيل الكبير ، حي المهدية ، الرياض ، الرياض,400 م²,"2,000,000 ريال"
,,
فيلا للبيع في شارع القريعة ، حي العريجاء ، الرياض ، الرياض,200 م²,"1,100,000 ريال"
,,
فيلا للبيع في حي بدر ، الرياض ، الرياض,410 م²,"650,000 ريال"
,,
فيلا للبيع في شارع ابي محمد الترسابادي ، حي طويق ، الرياض ، الرياض,230 م²,"1,000,000 ريال"
,,
فيلا للبيع في شارع عبدالرحمن الحجي ، حي ظهرة البديعة ، الرياض ، الرياض,375 م²,"1,500,000 ريال"
,,
فيلا للبيع في شارع نهاوند ، حي العزيزية ، الرياض ، الرياض,240 م²,"1,080,000 ريال"
,,
فيلا للبيع في المملكة العربية السعودية,250 م²,"1,150,000 ريال"
,,
فيلا للبيع في شارع عبيد بن حنين ، حي بدر ، الرياض ، الرياض,250 م²,"950,000 ريال"
,,
فيلا للبيع في شارع محمد المعافري ، حي طويق ، الرياض ، الرياض,375 م²,"1,200,000 ريال"
,,
فيلا للبيع في شارع محمد نور المارديني ، حي طويق ، الرياض ، الرياض,300 م²,"1,220,000 ريال"
,,
فيلا للبيع في شارع القاسمي ، حي الرفيعة ، الرياض ، الرياض,1800 م²,"15,000,000 ريال"
,,
فيلا للبيع في حي بدر ، الرياض ، الرياض,368 م²,"1,250,000 ريال"
,,
فيلا للبيع في حي الدار البيضاء ، الرياض ، الرياض,220 م²,"850,000 ريال"
,,
فيلا للبيع في شارع عباد بن الزبير ، حي النرجس ، الرياض ، الرياض,336 م²,"2,990,000 ريال"
,,
فيلا للبيع في حي بدر ، الرياض ، الرياض,290 م²,"940,000 ريال"
,,
فيلا للبيع في شارع الامام عبدالعزيز بن محمد بن سعود ، حي عليشة ، الرياض ، الرياض,450 م²,"750,000 ريال"
,,
فيلا للبيع في طريق الثمامة ، حي الرمال ، الرياض ، الرياض,300 م²,"1,350,000 ريال"
,,
فيلا للبيع في شارع رقم 255 ، حي ظهرة لبن ، الرياض ، الرياض,250 م²,"1,300,000 ريال"
,,
فيلا للبيع في شارع سليمان بن عبدالملك بن مروان ، حي طويق ، الرياض ، الرياض,300 م²,"1,300,000 ريال"
,,
فيلا للبيع في حي بدر ، الرياض ، الرياض,366 م²,"1,050,000 ريال"
,,
فيلا للبيع في حي ، طريق ابي بكر الصديق ، حي العارض ، الرياض ، الرياض,348 م²,"3,000,000 ريال"
